Energy,Spectra from Area #1-Spectrum,Spectra from Area #1-Background,Spectra from Area #1-Modeled,Spectra from Area #1-Residual
3.922254e+03,0.000000e+00,2.044654e-01,2.044654e-01,-2.04E-01
3.927254e+03,0.000000e+00,2.037686e-01,2.037686e-01,-2.04E-01
3.932254e+03,0.000000e+00,2.030742e-01,2.030742e-01,-2.03E-01
3.937254e+03,0.000000e+00,2.023824e-01,2.023824e-01,-2.02E-01
3.942254e+03,0.000000e+00,2.016934e-01,2.016934e-01,-2.02E-01
3.947254e+03,0.000000e+00,2.010070e-01,2.010070e-01,-2.01E-01
3.952254e+03,0.000000e+00,2.003232e-01,2.003232e-01,-2.00E-01
3.957254e+03,0.000000e+00,1.996423e-01,1.996423e-01,-2.00E-01
3.962254e+03,0.000000e+00,1.989640e-01,1.989640e-01,-1.99E-01
3.967254e+03,0.000000e+00,1.982884e-01,1.982884e-01,-1.98E-01
3.972254e+03,1.000000e+00,1.976154e-01,1.976154e-01,8.023846e-01
3.977254e+03,0.000000e+00,1.969450e-01,1.969450e-01,-1.97E-01
3.982254e+03,0.000000e+00,1.962773e-01,1.962773e-01,-1.96E-01
3.987254e+03,0.000000e+00,1.956122e-01,1.956122e-01,-1.96E-01
3.992254e+03,0.000000e+00,1.949501e-01,1.949501e-01,-1.95E-01
3.997254e+03,1.000000e+00,1.942902e-01,1.942902e-01,8.057098e-01
4.002254e+03,0.000000e+00,1.936334e-01,1.936334e-01,-1.94E-01
4.007254e+03,0.000000e+00,1.929791e-01,1.929791e-01,-1.93E-01
4.012254e+03,0.000000e+00,1.923273e-01,1.923273e-01,-1.92E-01
4.017254e+03,0.000000e+00,1.916784e-01,1.916784e-01,-1.92E-01
4.022254e+03,0.000000e+00,1.910319e-01,1.910319e-01,-1.91E-01
4.027254e+03,0.000000e+00,1.903883e-01,1.903883e-01,-1.90E-01
4.032254e+03,0.000000e+00,1.897473e-01,1.897473e-01,-1.90E-01
4.037254e+03,0.000000e+00,1.891092e-01,1.891092e-01,-1.89E-01
4.042254e+03,0.000000e+00,1.884736e-01,1.884736e-01,-1.88E-01
4.047254e+03,0.000000e+00,1.878406e-01,1.878406e-01,-1.88E-01
4.052254e+03,0.000000e+00,1.872102e-01,1.872102e-01,-1.87E-01
4.057254e+03,0.000000e+00,1.865826e-01,1.865826e-01,-1.87E-01
4.062254e+03,0.000000e+00,1.859577e-01,1.859577e-01,-1.86E-01
4.067254e+03,0.000000e+00,1.853355e-01,1.853355e-01,-1.85E-01
4.072254e+03,1.000000e+00,1.847159e-01,1.847159e-01,8.152841e-01
4.077254e+03,0.000000e+00,1.840988e-01,1.840988e-01,-1.84E-01
4.082254e+03,1.000000e+00,1.834846e-01,1.834846e-01,8.165154e-01
4.087254e+03,1.000000e+00,1.828730e-01,1.828730e-01,8.171270e-01
4.092254e+03,0.000000e+00,1.822640e-01,1.822640e-01,-1.82E-01
4.097254e+03,1.000000e+00,1.816577e-01,1.816577e-01,8.183423e-01
4.102254e+03,0.000000e+00,1.810544e-01,1.810544e-01,-1.81E-01
4.107254e+03,1.000000e+00,1.804533e-01,1.804533e-01,8.195467e-01
4.112254e+03,0.000000e+00,1.798551e-01,1.798551e-01,-1.80E-01
4.117254e+03,0.000000e+00,1.792594e-01,1.792594e-01,-1.79E-01
4.122254e+03,0.000000e+00,1.786666e-01,1.786666e-01,-1.79E-01
4.127254e+03,0.000000e+00,1.780763e-01,1.780763e-01,-1.78E-01
4.132254e+03,0.000000e+00,1.774889e-01,1.774889e-01,-1.77E-01
4.137254e+03,0.000000e+00,1.769040e-01,1.769040e-01,-1.77E-01
4.142254e+03,0.000000e+00,1.763217e-01,1.763217e-01,-1.76E-01
4.147254e+03,0.000000e+00,1.757420e-01,1.757420e-01,-1.76E-01
4.152254e+03,0.000000e+00,1.751653e-01,1.751653e-01,-1.75E-01
4.157254e+03,0.000000e+00,1.745909e-01,1.745909e-01,-1.75E-01
4.162254e+03,0.000000e+00,1.740193e-01,1.740193e-01,-1.74E-01
4.167254e+03,0.000000e+00,1.734504e-01,1.734504e-01,-1.73E-01
4.172254e+03,0.000000e+00,1.728842e-01,1.728842e-01,-1.73E-01
4.177254e+03,0.000000e+00,1.723208e-01,1.723208e-01,-1.72E-01
4.182254e+03,0.000000e+00,1.717600e-01,1.717600e-01,-1.72E-01
4.187254e+03,0.000000e+00,1.712018e-01,1.712018e-01,-1.71E-01
4.192254e+03,1.000000e+00,1.706462e-01,1.706462e-01,8.293538e-01
4.197254e+03,0.000000e+00,1.700932e-01,1.700932e-01,-1.70E-01
4.202254e+03,0.000000e+00,1.695431e-01,1.695431e-01,-1.70E-01
4.207254e+03,1.000000e+00,1.689957e-01,1.689957e-01,8.310043e-01
4.212254e+03,0.000000e+00,1.684508e-01,1.684508e-01,-1.68E-01
4.217254e+03,0.000000e+00,1.679087e-01,1.679087e-01,-1.68E-01
4.222254e+03,0.000000e+00,1.673691e-01,1.673691e-01,-1.67E-01
4.227254e+03,0.000000e+00,1.668322e-01,1.668322e-01,-1.67E-01
4.232254e+03,1.000000e+00,1.662980e-01,1.662980e-01,8.337020e-01
4.237254e+03,0.000000e+00,1.657665e-01,1.657665e-01,-1.66E-01
4.242254e+03,0.000000e+00,1.652379e-01,1.652379e-01,-1.65E-01
4.247254e+03,0.000000e+00,1.647117e-01,1.647117e-01,-1.65E-01
4.252254e+03,0.000000e+00,1.641881e-01,1.641881e-01,-1.64E-01
4.257254e+03,0.000000e+00,1.636673e-01,1.636673e-01,-1.64E-01
4.262254e+03,0.000000e+00,1.631491e-01,1.631491e-01,-1.63E-01
4.267254e+03,1.000000e+00,1.626335e-01,1.626335e-01,8.373665e-01
4.272254e+03,0.000000e+00,1.621208e-01,1.621208e-01,-1.62E-01
4.277254e+03,0.000000e+00,1.616108e-01,1.616108e-01,-1.62E-01
4.282254e+03,0.000000e+00,1.611034e-01,1.611034e-01,-1.61E-01
4.287254e+03,0.000000e+00,1.605985e-01,1.605985e-01,-1.61E-01
4.292254e+03,0.000000e+00,1.600963e-01,1.600963e-01,-1.60E-01
4.297254e+03,0.000000e+00,1.595969e-01,1.595969e-01,-1.60E-01
4.302254e+03,0.000000e+00,1.591001e-01,1.591001e-01,-1.59E-01
4.307254e+03,0.000000e+00,1.586059e-01,1.586440e-01,-1.59E-01
4.312254e+03,0.000000e+00,1.581144e-01,1.582402e-01,-1.58E-01
4.317254e+03,1.000000e+00,1.576258e-01,1.578132e-01,8.421868e-01
4.322254e+03,1.000000e+00,1.571397e-01,1.574161e-01,8.425839e-01
4.327254e+03,0.000000e+00,1.566563e-01,1.570598e-01,-1.57E-01
4.332254e+03,0.000000e+00,1.561754e-01,1.567584e-01,-1.57E-01
4.337254e+03,0.000000e+00,1.556973e-01,1.565310e-01,-1.57E-01
4.342254e+03,0.000000e+00,1.552218e-01,1.564017e-01,-1.56E-01
4.347254e+03,0.000000e+00,1.547490e-01,1.564018e-01,-1.56E-01
4.352254e+03,0.000000e+00,1.542791e-01,1.565705e-01,-1.57E-01
4.357254e+03,0.000000e+00,1.538117e-01,1.569560e-01,-1.57E-01
4.362254e+03,0.000000e+00,1.533469e-01,1.576173e-01,-1.58E-01
4.367254e+03,0.000000e+00,1.528847e-01,1.586251e-01,-1.59E-01
4.372254e+03,0.000000e+00,1.524253e-01,1.600625e-01,-1.60E-01
4.377254e+03,0.000000e+00,1.519686e-01,1.620253e-01,-1.62E-01
4.382254e+03,0.000000e+00,1.515146e-01,1.646216e-01,-1.65E-01
4.387254e+03,0.000000e+00,1.510633e-01,1.679705e-01,-1.68E-01
4.392254e+03,0.000000e+00,1.506145e-01,1.722002e-01,-1.72E-01
4.397254e+03,1.000000e+00,1.501684e-01,1.774447e-01,8.225553e-01
4.402254e+03,0.000000e+00,1.497251e-01,1.838388e-01,-1.84E-01
4.407254e+03,0.000000e+00,1.492842e-01,1.915118e-01,-1.92E-01
4.412254e+03,0.000000e+00,1.488463e-01,2.005817e-01,-2.01E-01
4.417254e+03,0.000000e+00,1.484110e-01,2.111453e-01,-2.11E-01
4.422254e+03,0.000000e+00,1.479783e-01,2.232698e-01,-2.23E-01
4.427254e+03,0.000000e+00,1.475482e-01,2.369840e-01,-2.37E-01
4.432254e+03,0.000000e+00,1.471208e-01,2.522690e-01,-2.52E-01
4.437254e+03,0.000000e+00,1.466961e-01,2.690495e-01,-2.69E-01
4.442254e+03,0.000000e+00,1.462741e-01,2.871883e-01,-2.87E-01
4.447254e+03,1.000000e+00,1.458548e-01,3.064816e-01,6.935184e-01
4.452254e+03,0.000000e+00,1.454380e-01,3.266577e-01,-3.27E-01
4.457254e+03,0.000000e+00,1.450241e-01,3.473810e-01,-3.47E-01
4.462254e+03,1.000000e+00,1.446128e-01,3.682554e-01,6.317446e-01
4.467254e+03,1.000000e+00,1.442040e-01,3.888373e-01,6.111627e-01
4.472254e+03,0.000000e+00,1.437980e-01,4.086485e-01,-4.09E-01
4.477254e+03,0.000000e+00,1.433946e-01,4.271934e-01,-4.27E-01
4.482254e+03,0.000000e+00,1.429939e-01,4.439788e-01,-4.44E-01
4.487254e+03,0.000000e+00,1.425959e-01,4.585350e-01,-4.59E-01
4.492254e+03,0.000000e+00,1.422008e-01,4.704370e-01,-4.70E-01
4.497254e+03,0.000000e+00,1.418080e-01,4.793238e-01,-4.79E-01
4.502254e+03,0.000000e+00,1.414181e-01,4.849178e-01,-4.85E-01
4.507254e+03,0.000000e+00,1.410307e-01,4.870365e-01,-4.87E-01
4.512254e+03,0.000000e+00,1.406461e-01,4.856034e-01,-4.86E-01
4.517254e+03,0.000000e+00,1.402640e-01,4.806507e-01,-4.81E-01
4.522254e+03,0.000000e+00,1.398849e-01,4.723187e-01,-4.72E-01
4.527254e+03,0.000000e+00,1.395082e-01,4.608475e-01,-4.61E-01
4.532254e+03,0.000000e+00,1.391342e-01,4.465662e-01,-4.47E-01
4.537254e+03,1.000000e+00,1.387628e-01,4.298760e-01,5.701240e-01
4.542254e+03,2.000000e+00,1.383942e-01,4.112314e-01,1.588769e+00
4.547254e+03,0.000000e+00,1.380281e-01,3.911184e-01,-3.91E-01
4.552254e+03,1.000000e+00,1.376649e-01,3.700350e-01,6.299650e-01
4.557254e+03,1.000000e+00,1.373045e-01,3.484690e-01,6.515310e-01
4.562254e+03,0.000000e+00,1.369466e-01,3.268799e-01,-3.27E-01
4.567254e+03,0.000000e+00,1.365913e-01,3.056851e-01,-3.06E-01
4.572254e+03,0.000000e+00,1.362386e-01,2.852458e-01,-2.85E-01
4.577254e+03,1.000000e+00,1.358887e-01,2.658611e-01,7.341388e-01
4.582254e+03,0.000000e+00,1.355413e-01,2.477622e-01,-2.48E-01
4.587254e+03,0.000000e+00,1.351967e-01,2.311133e-01,-2.31E-01
4.592254e+03,0.000000e+00,1.348550e-01,2.160143e-01,-2.16E-01
4.597254e+03,0.000000e+00,1.345156e-01,2.025053e-01,-2.03E-01
4.602254e+03,1.000000e+00,1.341791e-01,1.905761e-01,8.094239e-01
4.607254e+03,0.000000e+00,1.338451e-01,1.801730e-01,-1.80E-01
4.612254e+03,0.000000e+00,1.335138e-01,1.712095e-01,-1.71E-01
4.617254e+03,0.000000e+00,1.331853e-01,1.635746e-01,-1.64E-01
4.622254e+03,0.000000e+00,1.328592e-01,1.571416e-01,-1.57E-01
4.627254e+03,0.000000e+00,1.325361e-01,1.517765e-01,-1.52E-01
4.632254e+03,0.000000e+00,1.322156e-01,1.473433e-01,-1.47E-01
4.637254e+03,0.000000e+00,1.318977e-01,1.437100e-01,-1.44E-01
4.642254e+03,1.000000e+00,1.315825e-01,1.407528e-01,8.592472e-01
4.647254e+03,0.000000e+00,1.312698e-01,1.383579e-01,-1.38E-01
4.652254e+03,0.000000e+00,1.309600e-01,1.364243e-01,-1.36E-01
4.657254e+03,0.000000e+00,1.306527e-01,1.348632e-01,-1.35E-01
4.662254e+03,0.000000e+00,1.303481e-01,1.335989e-01,-1.34E-01
4.667254e+03,0.000000e+00,1.300465e-01,1.325683e-01,-1.33E-01
4.672254e+03,1.000000e+00,1.297472e-01,1.317181e-01,8.682818e-01
4.677254e+03,1.000000e+00,1.294507e-01,1.310069e-01,8.689932e-01
4.682254e+03,0.000000e+00,1.291567e-01,1.304004e-01,-1.30E-01
4.687254e+03,0.000000e+00,1.288655e-01,1.298728e-01,-1.30E-01
4.692254e+03,0.000000e+00,1.285770e-01,1.294039e-01,-1.29E-01
4.697254e+03,0.000000e+00,1.282912e-01,1.289785e-01,-1.29E-01
4.702254e+03,0.000000e+00,1.280080e-01,1.285513e-01,-1.29E-01
4.707254e+03,0.000000e+00,1.277275e-01,1.281177e-01,-1.28E-01
4.712254e+03,1.000000e+00,1.274498e-01,1.278009e-01,8.721992e-01
4.717254e+03,1.000000e+00,1.271744e-01,1.274872e-01,8.725128e-01
4.722254e+03,0.000000e+00,1.269019e-01,1.271777e-01,-1.27E-01
4.727254e+03,0.000000e+00,1.266320e-01,1.268728e-01,-1.27E-01
4.732254e+03,0.000000e+00,1.263651e-01,1.265904e-01,-1.27E-01
4.737254e+03,2.000000e+00,1.261005e-01,1.263039e-01,1.873696e+00
4.742254e+03,0.000000e+00,1.258388e-01,1.260265e-01,-1.26E-01
4.747254e+03,0.000000e+00,1.255795e-01,1.257591e-01,-1.26E-01
4.752254e+03,0.000000e+00,1.253229e-01,1.255038e-01,-1.26E-01
4.757254e+03,0.000000e+00,1.250691e-01,1.252626e-01,-1.25E-01
4.762254e+03,0.000000e+00,1.248180e-01,1.250383e-01,-1.25E-01
4.767254e+03,0.000000e+00,1.245694e-01,1.248342e-01,-1.25E-01
4.772254e+03,0.000000e+00,1.243238e-01,1.246549e-01,-1.25E-01
4.777254e+03,1.000000e+00,1.240807e-01,1.245053e-01,8.754947e-01
4.782254e+03,0.000000e+00,1.238402e-01,1.243921e-01,-1.24E-01
4.787254e+03,0.000000e+00,1.236024e-01,1.243233e-01,-1.24E-01
4.792254e+03,0.000000e+00,1.233672e-01,1.243080e-01,-1.24E-01
4.797254e+03,0.000000e+00,1.231347e-01,1.243570e-01,-1.24E-01
4.802254e+03,1.000000e+00,1.229049e-01,1.244826e-01,8.755174e-01
4.807254e+03,0.000000e+00,1.226779e-01,1.246985e-01,-1.25E-01
4.812254e+03,0.000000e+00,1.224536e-01,1.250193e-01,-1.25E-01
4.817254e+03,0.000000e+00,1.222317e-01,1.254603e-01,-1.25E-01
4.822254e+03,1.000000e+00,1.220125e-01,1.260377e-01,8.739623e-01
4.827254e+03,0.000000e+00,1.217961e-01,1.267675e-01,-1.27E-01
4.832254e+03,1.000000e+00,1.215823e-01,1.276639e-01,8.723361e-01
4.837254e+03,0.000000e+00,1.213712e-01,1.287403e-01,-1.29E-01
4.842254e+03,0.000000e+00,1.211629e-01,1.300068e-01,-1.30E-01
4.847254e+03,1.000000e+00,1.209573e-01,1.314695e-01,8.685305e-01
4.852254e+03,1.000000e+00,1.207541e-01,1.331299e-01,8.668701e-01
4.857254e+03,1.000000e+00,1.205536e-01,1.349834e-01,8.650166e-01
4.862254e+03,0.000000e+00,1.203558e-01,1.370197e-01,-1.37E-01
4.867254e+03,0.000000e+00,1.201607e-01,1.392200e-01,-1.39E-01
4.872254e+03,0.000000e+00,1.199685e-01,1.415586e-01,-1.42E-01
4.877254e+03,0.000000e+00,1.197788e-01,1.440012e-01,-1.44E-01
4.882254e+03,0.000000e+00,1.195917e-01,1.465068e-01,-1.47E-01
4.887254e+03,0.000000e+00,1.194072e-01,1.490276e-01,-1.49E-01
4.892254e+03,0.000000e+00,1.192255e-01,1.515106e-01,-1.52E-01
4.897254e+03,0.000000e+00,1.190463e-01,1.538984e-01,-1.54E-01
4.902254e+03,1.000000e+00,1.188699e-01,1.561323e-01,8.438677e-01
4.907254e+03,0.000000e+00,1.186965e-01,1.581540e-01,-1.58E-01
4.912254e+03,0.000000e+00,1.185254e-01,1.599067e-01,-1.60E-01
4.917254e+03,1.000000e+00,1.183571e-01,1.613398e-01,8.386602e-01
4.922254e+03,0.000000e+00,1.181911e-01,1.624093e-01,-1.62E-01
4.927254e+03,0.000000e+00,1.180282e-01,1.630811e-01,-1.63E-01
4.932254e+03,1.000000e+00,1.178678e-01,1.633311e-01,8.366689e-01
4.937254e+03,0.000000e+00,1.177100e-01,1.631475e-01,-1.63E-01
4.942254e+03,0.000000e+00,1.175550e-01,1.625314e-01,-1.63E-01
4.947254e+03,0.000000e+00,1.174028e-01,1.614959e-01,-1.61E-01
4.952254e+03,0.000000e+00,1.172531e-01,1.600657e-01,-1.60E-01
4.957254e+03,0.000000e+00,1.171060e-01,1.582768e-01,-1.58E-01
4.962254e+03,1.000000e+00,1.169617e-01,1.561741e-01,8.438259e-01
4.967254e+03,0.000000e+00,1.168200e-01,1.538090e-01,-1.54E-01
4.972254e+03,0.000000e+00,1.166810e-01,1.512382e-01,-1.51E-01
4.977254e+03,0.000000e+00,1.165446e-01,1.485203e-01,-1.49E-01
4.982254e+03,0.000000e+00,1.164111e-01,1.457144e-01,-1.46E-01
4.987254e+03,0.000000e+00,1.162801e-01,1.428769e-01,-1.43E-01
4.992254e+03,1.000000e+00,1.161517e-01,1.400606e-01,8.599394e-01
4.997254e+03,0.000000e+00,1.160260e-01,1.373126e-01,-1.37E-01
5.002254e+03,0.000000e+00,1.159030e-01,1.346731e-01,-1.35E-01
5.007254e+03,0.000000e+00,1.157827e-01,1.321751e-01,-1.32E-01
5.012254e+03,2.000000e+00,1.156652e-01,1.298439e-01,1.870156e+00
5.017254e+03,0.000000e+00,1.155503e-01,1.276966e-01,-1.28E-01
5.022254e+03,0.000000e+00,1.154379e-01,1.257433e-01,-1.26E-01
5.027254e+03,0.000000e+00,1.153283e-01,1.239881e-01,-1.24E-01
5.032254e+03,0.000000e+00,1.152211e-01,1.224283e-01,-1.22E-01
5.037254e+03,0.000000e+00,1.151168e-01,1.210575e-01,-1.21E-01
5.042254e+03,0.000000e+00,1.150153e-01,1.198651e-01,-1.20E-01
5.047254e+03,0.000000e+00,1.149164e-01,1.188377e-01,-1.19E-01
5.052254e+03,0.000000e+00,1.148201e-01,1.179603e-01,-1.18E-01
5.057254e+03,1.000000e+00,1.147264e-01,1.172169e-01,8.827831e-01
5.062254e+03,0.000000e+00,1.146356e-01,1.165919e-01,-1.17E-01
5.067254e+03,0.000000e+00,1.145473e-01,1.160692e-01,-1.16E-01
5.072254e+03,0.000000e+00,1.144617e-01,1.156344e-01,-1.16E-01
5.077254e+03,0.000000e+00,1.143787e-01,1.152736e-01,-1.15E-01
5.082254e+03,0.000000e+00,1.142983e-01,1.149747e-01,-1.15E-01
5.087254e+03,1.000000e+00,1.142210e-01,1.147273e-01,8.852727e-01
5.092254e+03,0.000000e+00,1.141460e-01,1.145214e-01,-1.15E-01
5.097254e+03,0.000000e+00,1.140738e-01,1.143494e-01,-1.14E-01
5.102254e+03,0.000000e+00,1.140041e-01,1.142046e-01,-1.14E-01
5.107254e+03,0.000000e+00,1.139373e-01,1.140817e-01,-1.14E-01
5.112254e+03,0.000000e+00,1.138729e-01,1.139759e-01,-1.14E-01
5.117254e+03,0.000000e+00,1.138113e-01,1.138841e-01,-1.14E-01
5.122254e+03,0.000000e+00,1.137526e-01,1.138036e-01,-1.14E-01
5.127254e+03,0.000000e+00,1.136963e-01,1.137317e-01,-1.14E-01
5.132254e+03,0.000000e+00,1.136427e-01,1.136670e-01,-1.14E-01
5.137254e+03,0.000000e+00,1.135918e-01,1.135920e-01,-1.14E-01
5.142254e+03,1.000000e+00,1.135435e-01,1.135437e-01,8.864563e-01
5.147254e+03,0.000000e+00,1.134979e-01,1.134982e-01,-1.13E-01
5.152254e+03,0.000000e+00,1.134551e-01,1.134555e-01,-1.13E-01
5.157254e+03,0.000000e+00,1.134150e-01,1.134156e-01,-1.13E-01
5.162254e+03,0.000000e+00,1.133775e-01,1.133782e-01,-1.13E-01
5.167254e+03,0.000000e+00,1.133426e-01,1.133437e-01,-1.13E-01
5.172254e+03,0.000000e+00,1.133102e-01,1.133116e-01,-1.13E-01
5.177254e+03,0.000000e+00,1.132808e-01,1.132825e-01,-1.13E-01
5.182254e+03,1.000000e+00,1.132538e-01,1.132561e-01,8.867439e-01
5.187254e+03,0.000000e+00,1.132299e-01,1.132328e-01,-1.13E-01
5.192254e+03,0.000000e+00,1.132084e-01,1.132121e-01,-1.13E-01
5.197254e+03,0.000000e+00,1.131895e-01,1.131941e-01,-1.13E-01
5.202254e+03,0.000000e+00,1.131732e-01,1.131789e-01,-1.13E-01
5.207254e+03,1.000000e+00,1.131597e-01,1.131667e-01,8.868333e-01
5.212254e+03,2.000000e+00,1.131488e-01,1.131574e-01,1.886843e+00
5.217254e+03,0.000000e+00,1.131406e-01,1.131509e-01,-1.13E-01
5.222254e+03,0.000000e+00,1.131352e-01,1.131476e-01,-1.13E-01
5.227254e+03,0.000000e+00,1.131322e-01,1.131469e-01,-1.13E-01
5.232254e+03,0.000000e+00,1.131322e-01,1.131494e-01,-1.13E-01
5.237254e+03,0.000000e+00,1.131347e-01,1.131548e-01,-1.13E-01
5.242254e+03,0.000000e+00,1.131399e-01,1.131630e-01,-1.13E-01
5.247254e+03,2.000000e+00,1.131476e-01,1.131741e-01,1.886826e+00
5.252254e+03,0.000000e+00,1.131581e-01,1.131881e-01,-1.13E-01
5.257254e+03,0.000000e+00,1.131713e-01,1.132050e-01,-1.13E-01
5.262254e+03,1.000000e+00,1.131873e-01,1.132248e-01,8.867752e-01
5.267254e+03,0.000000e+00,1.132058e-01,1.132471e-01,-1.13E-01
5.272254e+03,0.000000e+00,1.132270e-01,1.132722e-01,-1.13E-01
5.277254e+03,0.000000e+00,1.132509e-01,1.132998e-01,-1.13E-01
5.282254e+03,0.000000e+00,1.132773e-01,1.133298e-01,-1.13E-01
5.287254e+03,0.000000e+00,1.133065e-01,1.133624e-01,-1.13E-01
5.292254e+03,0.000000e+00,1.133385e-01,1.133974e-01,-1.13E-01
5.297254e+03,0.000000e+00,1.133730e-01,1.134345e-01,-1.13E-01
5.302254e+03,0.000000e+00,1.134102e-01,1.134739e-01,-1.13E-01
5.307254e+03,0.000000e+00,1.134502e-01,1.135155e-01,-1.14E-01
5.312254e+03,0.000000e+00,1.134926e-01,1.135590e-01,-1.14E-01
5.317254e+03,0.000000e+00,1.135379e-01,1.136048e-01,-1.14E-01
5.322254e+03,0.000000e+00,1.135858e-01,1.136526e-01,-1.14E-01
5.327254e+03,0.000000e+00,1.136365e-01,1.137025e-01,-1.14E-01
5.332254e+03,1.000000e+00,1.136898e-01,1.137545e-01,8.862455e-01
5.337254e+03,0.000000e+00,1.137456e-01,1.138084e-01,-1.14E-01
5.342254e+03,0.000000e+00,1.138041e-01,1.138646e-01,-1.14E-01
5.347254e+03,0.000000e+00,1.138654e-01,1.139231e-01,-1.14E-01
5.352254e+03,0.000000e+00,1.139293e-01,1.139838e-01,-1.14E-01
5.357254e+03,1.000000e+00,1.139959e-01,1.140470e-01,8.859530e-01
5.362254e+03,0.000000e+00,1.140653e-01,1.141127e-01,-1.14E-01
5.367254e+03,0.000000e+00,1.141371e-01,1.141807e-01,-1.14E-01
5.372254e+03,1.000000e+00,1.142118e-01,1.142516e-01,8.857484e-01
5.377254e+03,0.000000e+00,1.142889e-01,1.143249e-01,-1.14E-01
5.382254e+03,0.000000e+00,1.143688e-01,1.144010e-01,-1.14E-01
5.387254e+03,0.000000e+00,1.144514e-01,1.144799e-01,-1.14E-01
5.392254e+03,0.000000e+00,1.145366e-01,1.145617e-01,-1.15E-01
5.397254e+03,0.000000e+00,1.146246e-01,1.146465e-01,-1.15E-01
5.402254e+03,0.000000e+00,1.147155e-01,1.147343e-01,-1.15E-01
5.407254e+03,0.000000e+00,1.148088e-01,1.148249e-01,-1.15E-01
5.412254e+03,0.000000e+00,1.149046e-01,1.149183e-01,-1.15E-01
5.417254e+03,0.000000e+00,1.150033e-01,1.150148e-01,-1.15E-01
5.422254e+03,0.000000e+00,1.151046e-01,1.151141e-01,-1.15E-01
5.427254e+03,0.000000e+00,1.152084e-01,1.152163e-01,-1.15E-01
5.432254e+03,0.000000e+00,1.153151e-01,1.153215e-01,-1.15E-01
5.437254e+03,0.000000e+00,1.154245e-01,1.154297e-01,-1.15E-01
5.442254e+03,0.000000e+00,1.155366e-01,1.155408e-01,-1.16E-01
5.447254e+03,0.000000e+00,1.156511e-01,1.156545e-01,-1.16E-01
5.452254e+03,1.000000e+00,1.157683e-01,1.157709e-01,8.842291e-01
5.457254e+03,0.000000e+00,1.158884e-01,1.158904e-01,-1.16E-01
5.462254e+03,0.000000e+00,1.160109e-01,1.160125e-01,-1.16E-01
5.467254e+03,2.000000e+00,1.161363e-01,1.161375e-01,1.883862e+00
5.472254e+03,1.000000e+00,1.162645e-01,1.162654e-01,8.837346e-01
5.477254e+03,0.000000e+00,1.163950e-01,1.163957e-01,-1.16E-01
5.482254e+03,0.000000e+00,1.165284e-01,1.165289e-01,-1.17E-01
5.487254e+03,0.000000e+00,1.166644e-01,1.166648e-01,-1.17E-01
5.492254e+03,0.000000e+00,1.168031e-01,1.168033e-01,-1.17E-01
5.497254e+03,0.000000e+00,1.169444e-01,1.169446e-01,-1.17E-01
5.502254e+03,0.000000e+00,1.170886e-01,1.170887e-01,-1.17E-01
5.507254e+03,0.000000e+00,1.172353e-01,1.172354e-01,-1.17E-01
5.512254e+03,0.000000e+00,1.173846e-01,1.173846e-01,-1.17E-01
5.517254e+03,0.000000e+00,1.175367e-01,1.175367e-01,-1.18E-01
5.522254e+03,0.000000e+00,1.176913e-01,1.176913e-01,-1.18E-01
5.527254e+03,0.000000e+00,1.178485e-01,1.178485e-01,-1.18E-01
5.532254e+03,0.000000e+00,1.180085e-01,1.180085e-01,-1.18E-01
5.537254e+03,0.000000e+00,1.181712e-01,1.181712e-01,-1.18E-01
5.542254e+03,1.000000e+00,1.183366e-01,1.183366e-01,8.816634e-01
5.547254e+03,0.000000e+00,1.185048e-01,1.185048e-01,-1.19E-01
5.552254e+03,0.000000e+00,1.186756e-01,1.186756e-01,-1.19E-01
5.557254e+03,0.000000e+00,1.188488e-01,1.188488e-01,-1.19E-01
5.562254e+03,1.000000e+00,1.190249e-01,1.190249e-01,8.809751e-01
5.567254e+03,0.000000e+00,1.192037e-01,1.192037e-01,-1.19E-01
5.572254e+03,0.000000e+00,1.193850e-01,1.193850e-01,-1.19E-01
5.577254e+03,0.000000e+00,1.195693e-01,1.195693e-01,-1.20E-01
5.582254e+03,0.000000e+00,1.197559e-01,1.197559e-01,-1.20E-01
5.587254e+03,0.000000e+00,1.199452e-01,1.199452e-01,-1.20E-01
5.592254e+03,0.000000e+00,1.201376e-01,1.201376e-01,-1.20E-01
5.597254e+03,0.000000e+00,1.203321e-01,1.203321e-01,-1.20E-01
5.602254e+03,0.000000e+00,1.205295e-01,1.205295e-01,-1.21E-01
5.607254e+03,1.000000e+00,1.207296e-01,1.207296e-01,8.792704e-01
5.612254e+03,0.000000e+00,1.209325e-01,1.209325e-01,-1.21E-01
5.617254e+03,0.000000e+00,1.211381e-01,1.211381e-01,-1.21E-01
5.622254e+03,0.000000e+00,1.213460e-01,1.213460e-01,-1.21E-01
5.627254e+03,0.000000e+00,1.215566e-01,1.215566e-01,-1.22E-01
5.632254e+03,0.000000e+00,1.217703e-01,1.217703e-01,-1.22E-01
5.637254e+03,1.000000e+00,1.219862e-01,1.219862e-01,8.780138e-01
5.642254e+03,1.000000e+00,1.222051e-01,1.222051e-01,8.777949e-01
5.647254e+03,0.000000e+00,1.224266e-01,1.224266e-01,-1.22E-01
5.652254e+03,1.000000e+00,1.226507e-01,1.226507e-01,8.773493e-01
5.657254e+03,0.000000e+00,1.228775e-01,1.228775e-01,-1.23E-01
